id,name
TIPINTER_COORDINADOR_GENERAL,COORDINADOR GENERAL
TIPINTER_ALBACEA_FIDUCIARIO,ALBACEA FIDUCIARIO
TIPINTER_ARRENDATARIO_SUBROGADO,ARRENDATARIO SUBROGADO
TIPINTER_MANDATARIO,MANDATARIO
TIPINTER_PRESIDENTE_EJECUTIVO,PRESIDENTE EJECUTIVO
TIPINTER_ADOPTANTES,ADOPTANTES
TIPINTER_CONSTRUCTOR,CONSTRUCTOR
TIPINTER_DEMANDADO,DEMANDADO
TIPINTER_REFERENCIAL,REFERENCIAL
TIPINTER_SOCIO,SOCIO
TIPINTER_SUBROGADO,SUBROGADO
TIPINTER_GERENTE_GENERAL,GERENTE GENERAL
TIPINTER_COMUNEROS,COMUNEROS
TIPINTER_CEDENTE_-_CESIONARIO,CEDENTE - CESIONARIO
TIPINTER_APORTANTE,APORTANTE
TIPINTER_REVOCANTE,REVOCANTE
TIPINTER_PROPIETARIO_ARRENDADOR,PROPIETARIO ARRENDADOR
TIPINTER_ADJUDICADO,ADJUDICADO
TIPINTER_EXPROPIADO,EXPROPIADO
TIPINTER_CODEUDOR_PRENDARIO_,CODEUDOR PRENDARIO
TIPINTER_CEDENTES,CEDENTES
TIPINTER_DONATARIO_USUFRUCTUARIO,DONATARIO USUFRUCTUARIO
TIPINTER_ACEPTANTE,ACEPTANTE
TIPINTER_CEDENTE_CUOTA_HEREDITARIA,CEDENTE CUOTA HEREDITARIA
TIPINTER_FIADORA_SOLIDARIA,FIADORA SOLIDARIA
TIPINTER_COMPAÑÍA_EN_LIQUIDACIÓN,COMPAÑÍA EN LIQUIDACIÓN
TIPINTER_PROPIETARIO,PROPIETARIO
TIPINTER_CÓNYUGES,CÓNYUGES
TIPINTER_FIDEICOMISARIO,FIDEICOMISARIO
TIPINTER_CEDENTE_VENDEDOR,CEDENTE VENDEDOR
TIPINTER_BENEFICIARIO_ACEPTANTE,BENEFICIARIO ACEPTANTE
TIPINTER_ARRENDADOR,ARRENDADOR
TIPINTER_HEREDERO,HEREDERO
TIPINTER_ORGANO_COMPETENTE,ORGANO COMPETENTE
TIPINTER_PODERDANTE,PODERDANTE
TIPINTER_EJECUTOR_TESTAMENTARIO,EJECUTOR TESTAMENTARIO
TIPINTER_AUTOR,AUTOR
TIPINTER_SOCIO_ANTERIOR,SOCIO ANTERIOR
TIPINTER_PRESIDENTE_DONANTE_COMUNITARIO,PRESIDENTE DONANTE COMUNITARIO
TIPINTER_CONTRATANTE_DE_LA_OBRA,CONTRATANTE DE LA OBRA
TIPINTER_AVAL,AVAL
