id,name
TRAMITE_FUSION,FUSION
TRAMITE_INSOLVENCIA_INTERDICCION_INTERVENCION,INSOLVENCIA / INTERDICCION / INTERVENCION
TRAMITE_LIQUIDACION_DE_FIDEICOMISO_MERCANTIL,LIQUIDACION DE FIDEICOMISO MERCANTIL
TRAMITE_NOVACION,NOVACION
TRAMITE_PERMISOS_DE_OPERACIÓN_DOMICILIACION_ESTABLECIMIENTO_DE_SUCURSAL_DE_COMPAÑÍA_EXTRANJERA,"PERMISOS DE OPERACIÓN (DOMICILIACION, ESTABLECIMIENTO DE SUCURSAL DE COMPAÑÍA EXTRANJERA)"
TRAMITE_RATIFICATORIA_RECTIFICATORIA,RATIFICATORIA / RECTIFICATORIA
TRAMITE_RENUNCIA_DE_DERECHOS_HEREDITARIOS_GANANCIALES_REPUDIO_DE_HERENCIA,RENUNCIA DE DERECHOS HEREDITARIOS / GANANCIALES / REPUDIO DE HERENCIA
TRAMITE_RESCILIACION,RESCILIACION
TRAMITE_SENTENCIA,SENTENCIA
TRAMITE_SUBROGACION_DE_DEUDOR,SUBROGACION DE DEUDOR
TRAMITE_SUSTITUCION,SUSTITUCION
TRAMITE_PRENDA_ESPECIAL_DE_COMERCIO,PRENDA ESPECIAL DE COMERCIO
TRAMITE_CANCELACIÓN_DE_CONTRATO_DE_PRENDA_ESPECIAL_DE_COMERCIO,CANCELACIÓN DE CONTRATO DE PRENDA ESPECIAL DE COMERCIO
TRAMITE_CAPITULACIONES_MATRIMONIALES_M,CAPITULACIONES MATRIMONIALES
TRAMITE_POSESIÓN_EFECTIVA_M,POSESIÓN EFECTIVA
TRAMITE_TESTAMENTO_M,TESTAMENTO
